"address","mirrorAddress","votes","available","poolAddress","isPoSNode"
"cfx:aany0rn20k7pannfad4kxb7v09ak96r0cava8jzv54","0xFE8fA2981594c44b1a6dD8a77EDD910ffA94B0E6","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aaj811v6wfde0w2j4u14wdhsgnkm58zaaa3w1s9jsw","0x37202206D39269d8F2456F515f7B898fA7A12919","5","5","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajd2u0x1r5yesw50cby6z8bww8e1y6pmeztcanccb","0x4503E6804F9cC1a6e1831BF23f991BCe9d9A7726","8","8","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aakrn58vs87cunea6f3r7w3bm2xajuce5p5pshm6zn","0x33404E9ea1d74E37Cd471b70973A6E8Bcf4aE5ec","21","21","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aamtzn71gfahhpfeet0pn2b1syrea976uj21ej9j6s","0x7bF931Edb18d4610460d794e4736814846Dd9F20","27","27","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aappkeb3ptgsxpp5dm0mfr1pe9sznfztue0eg2mdr8","0x16f5381d74c16fC4C0F45b64f3669D2386358693","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajs9dgrnpf1vdjaeyfmnrnj2tde65nyrpf0cw7etm","0x75997D73F63f63087AAd3f96E0A89f811E61b067","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aamtcbb8bwpp3v9hsmdj92a7g0y6hds2je8ruug4bz","0x74313D7fB2148D0f5e045742A3f2dEDC4922bF94","4","4","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aamzta15j4v5mdpg8dy4smwgt0zcy3nj56t7a9ra3h","0x37741F2B6799032DB44D9623C26CB55f8065F700","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aap31h7ax2nc4vczs3hkh9nyk6beh6ragj0ktzj90f","0x3C241E15eFbdbfAEB18e103072Affc09e709C5E4","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aap1u1cr96dmch490s8nev0j9deejfnh769ed3j2sj","0x58706865D47A01E95a72e87cbE269Ad53572F8AE","55","55","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aamskf5w72s717t5ra4cv7e6u3xbu71r9askebg8h6","0x1e65Ec47381Ff3D2e7730b3589b1b75b0338BcCB","7","7","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aat8m83t1dnw7401yzmxt2090rhs59wfpu2jz1d1nt","0x2166555d6C519f9533Cc2Cb3991B8C58819ABDAc","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatuybgzccbyy3vshbsyg11h3tmx913vbj0g40efzg","0xD4ad3B070a11F79e78EF2e28Bd3c7bb609f24dF1","26","26","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aar612tujfbawpfxm7h5tpmjguev527bwp1zxkaxxb","0xe8592E18Dae0DAAa65bFf9038584B1e1AB8df53d","17","17","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aaj9nymmkm456ge0pjj5saxuy9k69nw1ny3negm0xu","0xdf4fEd6D2D2703F0f3c81a630a907056CE281AC6","61","61","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aats5umtdk25fv2k6j5eh96f3920b03jsjhh8bwwsz","0xF76265425d180b13268022329da44064e4815E28","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aammbjasmxjfva002kf91utrgk1jk46fse8kkvtjjd","0x1eb7ebdbd34006121288C9F4D8DdFD0b2eB8E2aC","3","3","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatawc79gct04hvryg4x520dhy8c9y9xkewcxs5n83","0x6fA30FF7d86415aFf11Bd0F97bB33C4e20fd060a","99","99","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aanwv1gx3unp25u35bfhsg83f8pt4hbd9y9ewp1uka","0xA29a5906Bf3Eb0b0ca4310a6AD70aBB1547Ee0cc","26","26","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aamyx9zge1e58cmhnpp4udgbrpn53xybjagnwznmuu","0x1BCB5331FC94c8a7298FD484b274e9D125E74368","25","25","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aarh9m8vs8ecrhmw76efb61a5w9yjwyyapz8yj2evb","0xEFB6C8eA1D8E9ea880614219c99b133a2fE88E1F","9","9","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aarm5v6u1kj6czgy5yjhzgbegj99mgttb2ew7ctuf5","0x2C2ebE4321613CF285E068165fD87c125559b725","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajf6awkc7mcue81pzfjakm7eww06rkuvj1wx5xzp2","0x0b879F007F8321943488272ae50d389CF254B26d","15","0","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapwsmdw13y28t52th65j9c4vew2ejty721b380zu9","0x94F08b5e0981ce1E0CACb54B23B051D6493023CD","110","110","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aans8jykwjuw6g6jg2sfv2tnxjbyh6x1g6kfjjycnx","0xe8bAf6b3eeB88E044fB11Ff23BfcF111aed8ab57","30","30","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aasgydyk9ka5kh3tz19tussge0bbkxwsy6femeuktu","0x55F581645E685dE3E7C1d5863a10c25883e326B7","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapma6pg5a32cx7c8mrd9ttzh01m998g0ea8swpj0u","0xC056249d7d47288C051236bEE6E6039218E71097","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapy3z2cspk3wafm58x141eycb463brhdpwje0dbzw","0x84f9cB82Ba3572627b53b034D14c429Dd8dF25e6","0","0","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aaknz3rmehjs5hprnu5ajfgguhmh4t4x9ygmj4zp07","0xA780Fe17C4223399DC5A78D572b4480d0588539D","3","3","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aat8nhdnx7r6u432tmr2n0g0p3fgws913ahvnu234s","0x7659b71Ec5c44c731a94dC0A9117d0eefDDb5e8a","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatmzyfzenxg1m2nne76801cd87w15g7fa0t9pnknw","0x1AD9980125a14F52b8007DC92CB8D866427b554F","60","60","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aakrm4m84anvnrwfkbzdpuhj1apd9khw76atwvm4ej","0xB3a73C13B11aF421B537F3B3DE000B1Fa7084a79","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aas6s349nw2vazns179mnejejwhk4rjzda5wpev9nc","0x043747a5dE6BaeA70145427C24C762015215867b","11","11","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aat1p7t9wkpwygk7gw3ze66bjjx45102p2zbdywuaz","0x8bDa60917e779a77A1402Ae8aF744aD3A68Fd20E","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajark681dhsr4nu0986s1z03972f11j6yrv3x8z7k","0xbAA395F5809541a6673DF71c7152b549035C47fC","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatfzwp443pe7sjyd7xky42r2enrmmbj8pwhmtuy9f","0x99Fc907e60954B12b8a2EE99F16Df688948ED579","6","6","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapr9fnugpr22d4w39u0nu2unaaz2m23jams61vc36","0xA6B7502B2a8BC85ab2d224ff02Df13c30D58baA0","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aake5pmjmr5hr3a6hkjxc11fd3eugzbpkjv2n4x637","0xCF4e088F607D751f3467842D6D94c09427457bA5","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aak2v61e1avcgn7xybnh326tnsuy2cxeaauk23xt62","0x0257bE16A555614F8b86a7327fAAe7b17dFF1594","100","100","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aar8e69wkp7hax53u8r63c3xsgdm0ya5budkafa4gc","0x5d8C641B25057482af6C50d5911521C0758b084A","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajnzwp9gu2rpnupxvxy3cwckrstzu11epm0ptda1h","0xBDb12D4b9F27ebe3a1495D887056c98fB3a07DE4","5","5","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aar3u25eygzsw3n3nsh8ntyvr10ter213pz3n9uw59","0x1BD4F9EBEDCC3BAE6a9185d8DCe7d2322B71978A","180","0","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aap3x9wtbvc12grf03pchhy7yw374cwd1j1v2rck1t","0x327589144F84b5fa57005EF752BB59Dd60291b2E","30","30","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapv2js2pbxm9182p4d167ug2tydp5dxnupna9ddfn","0x93E3aD61C0A30c1116EB3Ec0c5cc071BabbcA208","3","3","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapzd5gk63dcx4gt5mgnhsn0ajmc6w8f921v2135ep","0xd2ad93789285a34a84EC42E51fEdfBa94Bde7823","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aanfdtsmfeeu5b3t74k2483av9jak18b665jn8ymb0","0x8F38E835d8988B0d02852855c268B285193df8ab","16","16","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aap436b0sp5fhmtj7vkwchfpgtemugkh1263wza0ph","0xFC9783364e3b448f85373336e664C93443D5d1Ab","10","10","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajx11byfwfuf5n5g605dxkdeva3t7neepu6tttxa3","0x64772f123e638F0C5949091E87F1cc1925007bbF","22","22","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aas6c7vdh4x5xfb7wp8u20841m953gg836yvxynrrv","0xc3D3B6e60267aB839A99135cFc7d02f57A52E286","1","1","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aamneeecjk2enwucvwvnc07w05j2zuzfhpc2jrsvfn","0x2b25CEbf3592570e0896Eb3DcABb6D4A31654FB9","85","85","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aaj9w26xdgr6j2vsd8kx8xfx8vrcvez84e4kuppufc","0x1dA7C5e2bCda7F0BD75392708B9e037a93260B35","1","1","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aaram5676ch3y3e7xthm3sw3gnvcabujfe76cdythu","0xBD551D3794F78002237A6135aBc2d72f2BC003Ca","70","70","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aap56j663fe725c6dm7nu4pys7taezwh5uk7awez8m","0x1AC0F77b1416034C55a1E3d91aE6C93Fc9d7c575","19","19","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aarwjkkewfm9ur4nra0xsnu8k0p605ngwexmc128zt","0xBa4285d3409624351034c5C8a84ABfDb5607FeD8","10","10","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aarrz7temfnhwvryd21a80ruxdhg17vrtypfmp6vx7","0xcEA43Be615c1dB06D9B3B33749cE7c3b426aC9b8","15","15","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aarneskgxrxted2k4gu6pnbfnksufgr60arjr9t6gk","0xDB078130C874866Bb42557eC6CFc62244CDa51E5","70","70","cfx:acbpre1k49wyat9aew0dk8syz6du53c8bjjvs141mf",false
"cfx:aap3wwscmr5fwc0pamkb8k2fft5nej8vujk6511rxk","0x134Ce58c0f3B8E15973d60dE43D95fBe74E1a659","24",24,"",true
"cfx:aap61hm2bf6vhhmhj6szsksrxyyzcs06c2yhdkjd5b","0xF8528D9F0d333BCcB3EB394DD52013DBc0f09757","76",0,"",true
"cfx:aamzzxc074pxwdy98amy1ddd8vydnmpb86k71ez7mj","0x5Bfd85A3A271A0b20172E3F774Fb17FE32DA97d0","1","1","cfx:achwujk8b3vgpk0nndhgfv29u0j0shfv4p0pa5j7su",false
"cfx:aangwyahpk6xf9ngvtkgx3072gp5skf8b68ckydmd7","0x011A6AFE76a20b666b0BC6E80ae1CE04B2712e96","119","119","cfx:achwujk8b3vgpk0nndhgfv29u0j0shfv4p0pa5j7su",false
"cfx:aaryuw8k9pjxyud2parwnh5bb1srnwuvd6rypertuy","0x9B3cd2B169304Aa94D20A3769bc5a68870b2E931","2000","2000","cfx:achwujk8b3vgpk0nndhgfv29u0j0shfv4p0pa5j7su",false
"cfx:aajf2umy51tusmwtn19k1uryfyaedjhfyj2ny0mntp","0x1C0988f942bef15De07c963C64e304BC62750483","2500","2500","cfx:achwujk8b3vgpk0nndhgfv29u0j0shfv4p0pa5j7su",false
"cfx:aar6gezvnnjyp2z9mjv06whavnadw1kurugxrgpdv7","0xd579C6d0E5eFc1323eA6525a152C8ED09CCe20D4","1000","1000","cfx:achwujk8b3vgpk0nndhgfv29u0j0shfv4p0pa5j7su",false
"cfx:aamj66fx109mkp4aahj4wxx00c9tps0bwp4yfyrh8n","0x01895C2e0157278757272DA54506A450FCe75cc3","3200","3200","cfx:achwujk8b3vgpk0nndhgfv29u0j0shfv4p0pa5j7su",false
"cfx:aak1zwydz0fh27sum1p5sn3d0zh3wdk4zjcmbs0809","0x2213a1B300CdB3C750985470D5cB2a39B3a9b927","1250","1250","cfx:achwujk8b3vgpk0nndhgfv29u0j0shfv4p0pa5j7su",false
"cfx:aamzzxc074pxwdy98amy1ddd8vydnmpb86k71ez7mj","0x5Bfd85A3A271A0b20172E3F774Fb17FE32DA97d0","1","1","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aaj0ea1tc2cb7ja27yzmwt8sc1w1ska5bpfv5p408t","0x8314412C14a16856320245f4dD124A25Ca5F6D0f","100","100","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aajp8bzdc0kf6y8d6mvp4ttavu8pav8hc6wtgx0vbm","0x16Fe5561F9beaaCc9FEEad2B76d51F92db03b9f5","1092","1092","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aajut905z40mcgrttug5dkvce6yvp5xs5pxy2hh5sm","0xb23fdd6C9Eb69DD6DE5B83E0c7A3A5BB3ec3c019","1088","1088","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aajf2umy51tusmwtn19k1uryfyaedjhfyj2ny0mntp","0x1C0988f942bef15De07c963C64e304BC62750483","2500","2500","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aapa1jup6sa4vfv2ry91fr7xan0592ztz6g1y98nz8","0xaE78C7a652BAe83C5082B02Af41d22a1495dDE57","534","534","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aakm501yj0uy3310xbu8x5eyjxn7zcxbc25mn9jc4u","0x57A22d0df8c0fc25D64C827c834952095AfE4fa5","323","323","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aakpa3frxn1wfnejy5aew03rbs67e13v2ej2myxstu","0x150692E4DC3D05FbbB6c734B481Ec21270bE4330","57","57","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aak1zwydz0fh27sum1p5sn3d0zh3wdk4zjcmbs0809","0x2213a1B300CdB3C750985470D5cB2a39B3a9b927","1250","1250","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aas3vfmbcjmftu6xrdbkp1dh7tfcsz4yda24tr0n3e","0x2726581Dc182d71410bC97D7517d7CbC621fbd85","6","6","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aas0u6fw32wx4g7v6ea53awu77b9km4cbarc48b1zf","0x652b5e73A631dfb71ef63e338E61eC4fBa8B00Ac","2","2","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aatcnprvzw0676kc8gxzf080arcnbgw9gpp80fj64r","0xa516a86e0B2e4DDfee06e6e5140215C90813DC2f","11","11","cfx:acauhatacjmpzkmx0xcuut6f1a284s6fujcu5hf8m4",false
"cfx:aamzzxc074pxwdy98amy1ddd8vydnmpb86k71ez7mj","0x5Bfd85A3A271A0b20172E3F774Fb17FE32DA97d0","1","1","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aaszpyf1jby9kpav8y751c87pmggp501ya932t0rua","0x740366B3Ba8524a4f81DE026a468540AC0c65E23","650","650","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aap9ebmggm35xf16mts465hafp199wh3u2adg8aa6x","0x64B85a5fDD45709108cf45d4E17B6DE816271c24","89","89","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aaryuw8k9pjxyud2parwnh5bb1srnwuvd6rypertuy","0x9B3cd2B169304Aa94D20A3769bc5a68870b2E931","2000","2000","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aaky7282cztunrsj9gj0p654mdpxy9wg9e03apttb5","0x3A960D5873054fa785F25eDDE041Ea3DBAF3354a","0","0","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aanjhbh2t4hbjsej7ahnzgdnt3p9j7085etxbyst1u","0xdbe69d2E3CB6cFc3a65BCb8611d75cAaa5405627","1094","1094","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aajf2umy51tusmwtn19k1uryfyaedjhfyj2ny0mntp","0x1C0988f942bef15De07c963C64e304BC62750483","2500","2500","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aak1zwydz0fh27sum1p5sn3d0zh3wdk4zjcmbs0809","0x2213a1B300CdB3C750985470D5cB2a39B3a9b927","1250","1250","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aakk6ym6ebdam1y9u8xke3z114y9twht7enymkg4s8","0x993d9a6D1C64472ad7C54DB669bE795054FD3E99","999","999","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aaj2thd3xc08r100bgrdak177s6vd1wu622yv95w4y","0x81Ef69f8BC9476630214e9DFfa96a6a0c3122658","211","211","cfx:acdu1m46uwf9gpyr2hb34b5s36sd916v9j2xt99khb",false
"cfx:aamzzxc074pxwdy98amy1ddd8vydnmpb86k71ez7mj","0x5Bfd85A3A271A0b20172E3F774Fb17FE32DA97d0","1","1","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aas3vfmbcjmftu6xrdbkp1dh7tfcsz4yda24tr0n3e","0x2726581Dc182d71410bC97D7517d7CbC621fbd85","26","26","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aar0fspnv9vbehe47neh25nb9jvf6d98mjfjb5va92","0x83CD1B7003eb4Cb76689513884F51FB79E07bF82","2260","2260","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aaryuw8k9pjxyud2parwnh5bb1srnwuvd6rypertuy","0x9B3cd2B169304Aa94D20A3769bc5a68870b2E931","2000","2000","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aajf2umy51tusmwtn19k1uryfyaedjhfyj2ny0mntp","0x1C0988f942bef15De07c963C64e304BC62750483","2500","2500","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aarx53p3tgc0k0bxnd2rfmfw5uk0p4k5ye9rerw2fu","0x724acece6cD2de060e5D382472D403f163c187A1","252","252","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aak1zwydz0fh27sum1p5sn3d0zh3wdk4zjcmbs0809","0x2213a1B300CdB3C750985470D5cB2a39B3a9b927","1250","1250","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aamf4ju21rcy8z19kf74efcvtpm37schzeyzmymrzc","0x2A3804cCB4fEC6c56bB1a5002199fE13381AaAb3","18","18","cfx:aceeh5c3tjf2f5k681y7cs64ghxk21h2723aacaa8z",false
"cfx:aamzzxc074pxwdy98amy1ddd8vydnmpb86k71ez7mj","0x5Bfd85A3A271A0b20172E3F774Fb17FE32DA97d0","0","0","cfx:aceexnncytr9cpbb5kkhed7ahd8btg6td2shscj7yc",false
"cfx:aatgx934p2vx13jcxc34x0p58v28rpuz5ajwzx6yxc","0x64311583CceE1702145F5f92124F29969B019FA8","800","800","cfx:aceexnncytr9cpbb5kkhed7ahd8btg6td2shscj7yc",false
"cfx:aamtt63ycy82kjz7h2t66fpp6bdwufjaxjfy8t0jxk","0x362aEC5Ed4F325868b9AD9Fee8Aaf25fd42AE081","3742","3742","cfx:aceexnncytr9cpbb5kkhed7ahd8btg6td2shscj7yc",false
"cfx:aajf2umy51tusmwtn19k1uryfyaedjhfyj2ny0mntp","0x1C0988f942bef15De07c963C64e304BC62750483","0","0","cfx:aceexnncytr9cpbb5kkhed7ahd8btg6td2shscj7yc",false
"cfx:aaryuw8k9pjxyud2parwnh5bb1srnwuvd6rypertuy","0x9B3cd2B169304Aa94D20A3769bc5a68870b2E931","2000","2000","cfx:aceexnncytr9cpbb5kkhed7ahd8btg6td2shscj7yc",false
"cfx:aak1zwydz0fh27sum1p5sn3d0zh3wdk4zjcmbs0809","0x2213a1B300CdB3C750985470D5cB2a39B3a9b927","1250","1250","cfx:aceexnncytr9cpbb5kkhed7ahd8btg6td2shscj7yc",false
"cfx:aamzzxc074pxwdy98amy1ddd8vydnmpb86k71ez7mj","0x5Bfd85A3A271A0b20172E3F774Fb17FE32DA97d0","1","1","cfx:acg1nmhw967t0nsuhnhkwzrahz0efgrg2apfjy804p",false
"cfx:aan3r2889ukgsx5njruffaxpxvh6nkv7fawjtpykjf","0x009d73C6814c9F35Cdca3367BD2C15eC3d958319","1094","1094","cfx:acg1nmhw967t0nsuhnhkwzrahz0efgrg2apfjy804p",false
"cfx:aaryuw8k9pjxyud2parwnh5bb1srnwuvd6rypertuy","0x9B3cd2B169304Aa94D20A3769bc5a68870b2E931","2000","2000","cfx:acg1nmhw967t0nsuhnhkwzrahz0efgrg2apfjy804p",false
"cfx:aajf2umy51tusmwtn19k1uryfyaedjhfyj2ny0mntp","0x1C0988f942bef15De07c963C64e304BC62750483","2500","2500","cfx:acg1nmhw967t0nsuhnhkwzrahz0efgrg2apfjy804p",false
"cfx:aak3ag2cdf85dyk7zpsz658kfgk78w4wve5h3k4ssj","0xe86e50C5055A0E4D1b33aa25087AA51Caec97d40","544","544","cfx:acg1nmhw967t0nsuhnhkwzrahz0efgrg2apfjy804p",false
"cfx:aak1zwydz0fh27sum1p5sn3d0zh3wdk4zjcmbs0809","0x2213a1B300CdB3C750985470D5cB2a39B3a9b927","1250","1250","cfx:acg1nmhw967t0nsuhnhkwzrahz0efgrg2apfjy804p",false
"cfx:aak8365rkbmhetr0edmmt1czkwgx5w54t60h2fbrfy","0xB5dbbd036a07e235638f351dc3059623b873b1B1","2083","2083","cfx:acg1nmhw967t0nsuhnhkwzrahz0efgrg2apfjy804p",false
"cfx:aamzzxc074pxwdy98amy1ddd8vydnmpb86k71ez7mj","0x5Bfd85A3A271A0b20172E3F774Fb17FE32DA97d0","1","1","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aamdm5zj9tx3adpcky6kvn5k83bx953gz2m0d03u3z","0xc5eE4C246a8222dA91d55ff333Fe3f9feF801330","1","1","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aat2bwr2bsy5es55pscbf4hnmfpc5nwafjxvttc92m","0xD990B24f6579C05F93fA9cF30c199375cE8d9736","10","10","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aat1cy4ujbzx1khsd3hwsu2x2fnrfrd6bufah2dfb9","0x1F0Bd4d7Ef07a1F31373dAcFd1AF573FC1EdC534","1093","1093","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aartyz300uv6fc9ceupjjabn79jgspw6rux6yu4h4w","0xF2a823BA7C3A98130fb7ebB25E2B7665249095B4","546","546","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aajf2umy51tusmwtn19k1uryfyaedjhfyj2ny0mntp","0x1C0988f942bef15De07c963C64e304BC62750483","2500","2500","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aatcnprvzw0676kc8gxzf080arcnbgw9gpp80fj64r","0xa516a86e0B2e4DDfee06e6e5140215C90813DC2f","689","689","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aattaxxfs5tg027ndf12gac0fdwhs1gnhy7yv7kzw7","0x13c90f373c08A761B3526534f0a5F2f2eAfb4379","89","89","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aak1zwydz0fh27sum1p5sn3d0zh3wdk4zjcmbs0809","0x2213a1B300CdB3C750985470D5cB2a39B3a9b927","1250","1250","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aapax5tteach65zsh2w0pcarek29w7n2gpe4hhv2ue","0x095bA452add6a4C25cDf449E5880eDfDE00F6a8E","62","62","cfx:acg785w75pbb47vhxj3u034vvkp758bcne01wm6gja",false
"cfx:aaruzyj9hk1zmkf0dnz6jcnbc81vw11d76cdc5mn7t","0x8E8a1bb26aCD871d763449De6b1d5D35517186f2","1","1","cfx:acdj1y1r00mzvuw9s831rj1t5amst2405jv582syu0",false
